Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,year,month,week,day_of_week,quarter,lag_1,lag_2,lag_4,lag_12,Predicted,Demand_change_%,Stock_risk
6,2012-08-31,1577439.81,0,83.58,3.638,223.9210125,5.668,2012,8,35,4,3,1501095.49,1543049.52,1627274.93,1696619.52,1553601.58553873,3.4978517948068735,Stable
6,2012-09-07,1608077.01,1,86.33,3.73,224.0560076,5.668,2012,9,36,4,3,1577439.81,1501095.49,1588380.73,1642247.48,1617464.1621377617,2.53729821474213,Stable
6,2012-09-14,1375166.86,0,76.41,3.717,224.2004678,5.668,2012,9,37,4,3,1608077.01,1577439.81,1543049.52,1618272.25,1599974.947832726,-0.5038354579345716,Stable
6,2012-09-21,1425603.65,0,70.81,3.721,224.4017192,5.668,2012,9,38,4,3,1375166.86,1608077.01,1501095.49,1648863.46,1513379.751595758,10.050626990513557,Hight Demand - Increase Inventory
6,2012-09-28,1369131.46,0,77.82,3.666,224.6029706,5.668,2012,9,39,4,3,1425603.65,1375166.86,1577439.81,1876359.39,1531938.2107800394,7.458914739734254,Hight Demand - Increase Inventory
6,2012-10-05,1518177.71,0,70.84,3.617,224.804222,5.329,2012,10,40,4,4,1369131.46,1425603.65,1608077.01,1588142.26,1519104.8038207814,10.953903858200837,Hight Demand - Increase Inventory
6,2012-10-12,1459396.84,0,65.43,3.601,225.0054733,5.329,2012,10,41,4,4,1518177.71,1369131.46,1375166.86,1574361.97,1480918.2128953487,-2.4542250132661545,Stable
6,2012-10-19,1436883.99,0,69.68,3.594,225.0501013,5.329,2012,10,42,4,4,1459396.84,1518177.71,1425603.65,1513229.16,1483951.3186419532,1.6825086891344159,Stable
6,2012-10-26,1431426.34,0,72.34,3.506,225.0686254,5.329,2012,10,43,4,4,1436883.99,1459396.84,1369131.46,1627274.93,1452484.9170802534,1.0857471576569917,Stable
7,2012-05-04,465198.89,0,45.38,3.903,197.6063534,8.09,2012,5,18,4,2,467827.75,457340.06,621425.98,563460.77,541583.151277028,15.765503708796244,Hight Demand - Increase Inventory
7,2012-05-11,460397.41,0,48.54,3.87,197.5481609,8.09,2012,5,19,4,2,465198.89,467827.75,517420.23,620908.18,509041.68599817157,9.424527216342144,Hight Demand - Increase Inventory
7,2012-05-18,468428.3,0,49.41,3.837,197.5553137,8.09,2012,5,20,4,2,460397.41,465198.89,457340.06,603041.14,476083.8826892227,3.4071591951880706,Stable
7,2012-05-25,532739.77,0,50.6,3.804,197.5886046,8.09,2012,5,21,4,2,468428.3,460397.41,467827.75,551058.13,463009.31712219864,-1.1568436146580698,Stable
7,2012-06-01,598495.02,0,55.06,3.764,197.6218954,8.09,2012,6,22,4,2,532739.77,468428.3,465198.89,579166.5,527379.7819662616,-1.0061174959283503,Stable
7,2012-06-08,642963.75,0,63.07,3.741,197.6551863,8.09,2012,6,23,4,2,598495.02,532739.77,460397.41,669205.73,561292.0115997419,-6.216093226683514,Low Demand - Decrease Inventory
7,2012-06-15,666942.02,0,59.33,3.723,197.692292,8.09,2012,6,24,4,2,642963.75,598495.02,468428.3,615997.29,575842.8927679285,-10.439291053666938,Low Demand - Decrease Inventory
7,2012-06-22,687344.68,0,63.69,3.735,197.7389345,8.09,2012,6,25,4,2,666942.02,642963.75,532739.77,583322.2,597279.479143694,-10.445067002421887,Low Demand - Decrease Inventory
7,2012-06-29,704335.41,0,68.84,3.693,197.785577,8.09,2012,6,26,4,2,687344.68,666942.02,598495.02,621425.98,622023.8172036484,-9.503363406602878,Low Demand - Decrease Inventory
7,2012-07-06,805642.61,0,64.67,3.646,197.8322195,7.872,2012,7,27,4,3,704335.41,687344.68,642963.75,517420.23,659911.3073281124,-6.307236870553989,Low Demand - Decrease Inventory
7,2012-07-13,694150.89,0,64.21,3.613,197.8788621,7.872,2012,7,28,4,3,805642.61,704335.41,666942.02,457340.06,686269.2505262569,-14.817160610924383,Low Demand - Decrease Inventory
7,2012-07-20,686345.69,0,62.87,3.585,197.9290378,7.872,2012,7,29,4,3,694150.89,805642.61,687344.68,467827.75,666167.8952761516,-4.031255326035585,Stable
7,2012-07-27,686365.4,0,64.6,3.57,197.9792136,7.872,2012,7,30,4,3,686345.69,694150.89,704335.41,465198.89,638253.6190683171,-7.006975002885621,Low Demand - Decrease Inventory
7,2012-08-03,680954.81,0,61.83,3.528,198.0293893,7.872,2012,8,31,4,3,686365.4,686345.69,805642.61,460397.41,707509.1772938594,3.0805424186387307,Stable
7,2012-08-10,675926.3,0,63.41,3.509,198.0795651,7.872,2012,8,32,4,3,680954.81,686365.4,694150.89,468428.3,663656.988909997,-2.540230399430325,Stable
7,2012-08-17,642450.4,0,59.66,3.545,198.1001057,7.872,2012,8,33,4,3,675926.3,680954.81,686345.69,532739.77,664297.0780796111,-1.7204866744183474,Stable
7,2012-08-24,609099.37,0,59.27,3.558,198.0984199,7.872,2012,8,34,4,3,642450.4,675926.3,686365.4,598495.02,655133.2282146737,1.9741334451147785,Stable
7,2012-08-31,586467.16,0,60.46,3.556,198.0967341,7.872,2012,8,35,4,3,609099.37,642450.4,680954.81,642963.75,634319.5007133856,4.140560958614298,Stable
7,2012-09-07,597876.55,1,57.84,3.596,198.0950484,7.872,2012,9,36,4,3,586467.16,609099.37,675926.3,666942.02,688361.9759854525,17.374343004210584,Hight Demand - Increase Inventory
7,2012-09-14,541120.2,0,53.66,3.659,198.1267184,7.872,2012,9,37,4,3,597876.55,586467.16,642450.4,687344.68,657524.8323664963,9.976688727212379,Hight Demand - Increase Inventory
7,2012-09-21,530842.25,0,51.77,3.765,198.358523,7.872,2012,9,38,4,3,541120.2,597876.55,609099.37,704335.41,631228.5983505324,16.65219637901753,Hight Demand - Increase Inventory
7,2012-09-28,525545.76,0,50.64,3.789,198.5903276,7.872,2012,9,39,4,3,530842.25,541120.2,586467.16,805642.61,620016.9562844709,16.79872057743536,Hight Demand - Increase Inventory
7,2012-10-05,505830.56,0,48.43,3.779,198.8221322,7.557,2012,10,40,4,4,525545.76,530842.25,597876.55,694150.89,634566.5849931613,20.744306831275978,Hight Demand - Increase Inventory
7,2012-10-12,503463.93,0,41.43,3.76,199.0539368,7.557,2012,10,41,4,4,505830.56,525545.76,541120.2,686345.69,603114.4949659109,19.23251433561288,Hight Demand - Increase Inventory
7,2012-10-19,516424.83,0,43.01,3.75,199.1481963,7.557,2012,10,42,4,4,503463.93,505830.56,530842.25,686365.4,586479.6282854974,16.48890681910369,Hight Demand - Increase Inventory
7,2012-10-26,495543.28,0,42.53,3.686,199.2195317,7.557,2012,10,43,4,4,516424.83,503463.93,525545.76,680954.81,577226.090440847,11.773496723782038,Hight Demand - Increase Inventory
8,2012-05-04,937232.09,0,73.96,3.749,225.2288314,5.679,2012,5,18,4,2,879448.25,872288.46,1046816.59,1021400.42,944042.9854067042,7.344916020550868,Hight Demand - Increase Inventory
8,2012-05-11,920128.89,0,64.96,3.688,225.2842514,5.679,2012,5,19,4,2,937232.09,879448.25,909989.45,1096232.89,928710.1827501506,-0.9092632807578543,Stable
8,2012-05-18,913922.01,0,64.16,3.63,225.3002908,5.679,2012,5,20,4,2,920128.89,937232.09,872288.46,928537.54,885854.4809948653,-3.7249573812571755,Stable
8,2012-05-25,895157.44,0,76.11,3.561,225.3005779,5.679,2012,5,21,4,2,913922.01,920128.89,879448.25,952264.91,869382.1529981345,-4.873485539741571,Stable
8,2012-06-01,921161.2,0,78.31,3.501,225.300865,5.679,2012,6,22,4,2,895157.44,913922.01,937232.09,960115.56,918029.8851109073,2.5551309846575494,Stable
8,2012-06-08,928820.0,0,74.28,3.452,225.3011521,5.679,2012,6,23,4,2,921161.2,895157.44,920128.89,921178.39,903886.8671337813,-1.875277949854883,Stable
8,2012-06-15,916918.7,0,77.14,3.393,225.3134743,5.679,2012,6,24,4,2,928820.0,921161.2,913922.01,874223.25,889993.5940409899,-4.180186253419406,Stable
8,2012-06-22,899449.65,0,78.85,3.346,225.3558843,5.679,2012,6,25,4,2,916918.7,928820.0,895157.44,905935.29,875577.2733561546,-4.508734159729253,Stable
8,2012-06-29,878298.22,0,84.47,3.286,225.3982943,5.679,2012,6,26,4,2,899449.65,916918.7,921161.2,1046816.59,883546.2975667119,-1.7681203648573458,Stable
8,2012-07-06,936205.5,0,81.24,3.227,225.4407043,5.401,2012,7,27,4,3,878298.22,899449.65,928820.0,909989.45,884274.5212770104,0.6804410097757535,Stable
8,2012-07-13,890488.01,0,78.46,3.256,225.4831143,5.401,2012,7,28,4,3,936205.5,878298.22,916918.7,872288.46,885629.0941066965,-5.402276091446104,Low Demand - Decrease Inventory
8,2012-07-20,888834.07,0,79.94,3.311,225.4930078,5.401,2012,7,29,4,3,890488.01,936205.5,899449.65,879448.25,870753.6464923322,-2.216129053513903,Stable
8,2012-07-27,838227.52,0,81.71,3.407,225.5029014,5.401,2012,7,30,4,3,888834.07,890488.01,878298.22,937232.09,860401.5256271586,-3.1988585195481276,Stable
8,2012-08-03,897076.73,0,85.06,3.417,225.5127949,5.401,2012,8,31,4,3,838227.52,888834.07,936205.5,920128.89,898159.5043141469,7.149846895285295,Hight Demand - Increase Inventory
8,2012-08-10,930745.69,0,83.74,3.494,225.5226885,5.401,2012,8,32,4,3,897076.73,838227.52,890488.01,913922.01,890737.1174363643,-0.7066968021381725,Stable
8,2012-08-17,896613.19,0,81.21,3.571,225.6050797,5.401,2012,8,33,4,3,930745.69,897076.73,888834.07,895157.44,906902.1140040532,-2.5617713036035408,Stable
8,2012-08-24,936373.65,0,73.77,3.62,225.7418442,5.401,2012,8,34,4,3,896613.19,930745.69,838227.52,921161.2,888408.598182641,-0.9150648137753778,Stable
8,2012-08-31,976137.73,0,75.33,3.638,225.8786088,5.401,2012,8,35,4,3,936373.65,896613.19,897076.73,928820.0,906969.0375520885,-3.1402648342263286,Stable
8,2012-09-07,932160.37,1,80.87,3.73,226.0153733,5.401,2012,9,36,4,3,976137.73,936373.65,930745.69,916918.7,1000609.3308985084,2.506982380294679,Stable
8,2012-09-14,883569.38,0,67.21,3.717,226.1615981,5.401,2012,9,37,4,3,932160.37,976137.73,896613.19,899449.65,957133.937999852,2.6791063859378625,Stable
8,2012-09-21,857796.45,0,66.96,3.721,226.3645848,5.401,2012,9,38,4,3,883569.38,932160.37,936373.65,878298.22,933720.5559608489,5.67597486921162,Hight Demand - Increase Inventory
8,2012-09-28,884724.41,0,71.1,3.666,226.5675714,5.401,2012,9,39,4,3,857796.45,883569.38,976137.73,936205.5,924402.8405124843,7.764824686845505,Hight Demand - Increase Inventory
8,2012-10-05,976436.02,0,61.41,3.617,226.7705581,5.124,2012,10,40,4,4,884724.41,857796.45,932160.37,890488.01,942093.8986738473,6.484447362975695,Hight Demand - Increase Inventory
8,2012-10-12,927511.99,0,55.03,3.601,226.9735448,5.124,2012,10,41,4,4,976436.02,884724.41,883569.38,888834.07,957829.9853087887,-1.905504744817925,Stable
8,2012-10-19,900309.75,0,62.99,3.594,227.0184166,5.124,2012,10,42,4,4,927511.99,976436.02,857796.45,838227.52,930443.681583941,0.3160812599243048,Stable
8,2012-10-26,891671.44,0,64.74,3.506,227.0369359,5.124,2012,10,43,4,4,900309.75,927511.99,884724.41,897076.73,916315.7868806943,1.7778366701787167,Stable
9,2012-05-04,586289.08,0,78.98,3.749,225.4227585,5.539,2012,5,18,4,2,550414.99,542819.03,677885.99,609736.12,593706.2343342975,7.865200824980708,Hight Demand - Increase Inventory
9,2012-05-11,592572.3,0,70.94,3.688,225.4782634,5.539,2012,5,19,4,2,586289.08,550414.99,578539.86,658965.05,577897.9945297688,-1.43121981228631,Stable
9,2012-05-18,571463.93,0,69.52,3.63,225.4942498,5.539,2012,5,20,4,2,592572.3,586289.08,542819.03,563578.79,551051.5086760372,-7.006873477542378,Low Demand - Decrease Inventory
9,2012-05-25,547226.0,0,79.69,3.561,225.4944288,5.539,2012,5,21,4,2,571463.93,592572.3,550414.99,619498.28,539783.0299246758,-5.543814475801513,Low Demand - Decrease Inventory
9,2012-06-01,583648.59,0,80.26,3.501,225.4946078,5.539,2012,6,22,4,2,547226.0,571463.93,586289.08,574955.95,569871.5593942106,4.138246244551716,Stable
9,2012-06-08,582525.42,0,78.91,3.452,225.4947868,5.539,2012,6,23,4,2,583648.59,547226.0,592572.3,550373.57,566271.7711075395,-2.97727420063851,Stable
9,2012-06-15,564606.1,0,82.21,3.393,225.5070634,5.539,2012,6,24,4,2,582525.42,583648.59,571463.93,550791.32,553917.7231658474,-4.91097827699136,Stable
9,2012-06-22,562173.12,0,81.05,3.346,225.5495841,5.539,2012,6,25,4,2,564606.1,582525.42,547226.0,574985.37,534393.1242366284,-5.351159996920254,Low Demand - Decrease Inventory
9,2012-06-29,544770.7,0,87.18,3.286,225.5921049,5.539,2012,6,26,4,2,562173.12,564606.1,583648.59,677885.99,543406.5811840072,-3.3382134698992307,Stable
9,2012-07-06,578790.36,0,84.15,3.227,225.6346256,5.277,2012,7,27,4,3,544770.7,562173.12,582525.42,578539.86,551209.3697871789,1.1819045677711706,Stable
9,2012-07-13,536537.64,0,82.39,3.256,225.6771463,5.277,2012,7,28,4,3,578790.36,544770.7,564606.1,542819.03,543110.4605454654,-6.164563531178135,Low Demand - Decrease Inventory
9,2012-07-20,513991.57,0,83.39,3.311,225.6871121,5.277,2012,7,29,4,3,536537.64,578790.36,562173.12,550414.99,529853.3830429167,-1.2458132400707913,Stable
9,2012-07-27,495951.0,0,86.41,3.407,225.6970779,5.277,2012,7,30,4,3,513991.57,536537.64,544770.7,586289.08,510163.67283464223,-0.7447392892762377,Stable
9,2012-08-03,533887.54,0,90.23,3.417,225.7070437,5.277,2012,8,31,4,3,495951.0,513991.57,578790.36,592572.3,551333.9723934159,11.167025047517974,Hight Demand - Increase Inventory
9,2012-08-10,538713.47,0,88.66,3.494,225.7170094,5.277,2012,8,32,4,3,533887.54,495951.0,536537.64,571463.93,541655.957006298,1.4550661748535971,Stable
9,2012-08-17,535153.47,0,86.37,3.571,225.7995323,5.277,2012,8,33,4,3,538713.47,533887.54,513991.57,547226.0,536853.4157382995,-0.34527710281691737,Stable
9,2012-08-24,572887.78,0,77.9,3.62,225.9364729,5.277,2012,8,34,4,3,535153.47,538713.47,495951.0,583648.59,535411.7029943764,0.04825400728064959,Stable
9,2012-08-31,576879.15,0,80.71,3.638,226.0734135,5.277,2012,8,35,4,3,572887.78,535153.47,533887.54,582525.42,550639.2308194116,-3.8835789411651356,Stable
9,2012-09-07,565812.29,1,87.93,3.73,226.2103541,5.277,2012,9,36,4,3,576879.15,572887.78,538713.47,564606.1,621253.7473943755,7.692182564472208,Hight Demand - Increase Inventory
9,2012-09-14,523427.35,0,73.55,3.717,226.3567545,5.277,2012,9,37,4,3,565812.29,576879.15,535153.47,562173.12,594310.6746668592,5.036720688209012,Hight Demand - Increase Inventory
9,2012-09-21,533756.88,0,69.92,3.721,226.5599138,5.277,2012,9,38,4,3,523427.35,565812.29,572887.78,544770.7,580677.8418072537,10.937619481911613,Hight Demand - Increase Inventory
9,2012-09-28,516361.06,0,76.8,3.666,226.7630732,5.277,2012,9,39,4,3,533756.88,523427.35,576879.15,578790.36,568979.5031722486,6.599001247955548,Hight Demand - Increase Inventory
9,2012-10-05,606755.3,0,66.61,3.617,226.9662325,4.954,2012,10,40,4,4,516361.06,533756.88,565812.29,536537.64,589019.5635724515,14.071259279786021,Hight Demand - Increase Inventory
9,2012-10-12,558464.8,0,60.09,3.601,227.1693919,4.954,2012,10,41,4,4,606755.3,516361.06,523427.35,513991.57,594841.2835285664,-1.9635619946679796,Stable
9,2012-10-19,542009.46,0,68.01,3.594,227.214288,4.954,2012,10,42,4,4,558464.8,606755.3,533756.88,495951.0,583400.5021617189,4.465044558174276,Stable
9,2012-10-26,549731.49,0,69.52,3.506,227.2328068,4.954,2012,10,43,4,4,542009.46,558464.8,516361.06,533887.54,556530.7423090115,2.679156616382961,Stable
10,2012-05-04,1821364.42,0,77.02,4.058,131.136,7.382,2012,5,18,4,2,1712987.56,1777166.53,2163384.17,2218595.8,1915296.9811950475,11.810326351409547,Hight Demand - Increase Inventory
10,2012-05-11,1792345.3,0,76.03,4.186,131.1453333,7.382,2012,5,19,4,2,1821364.42,1712987.56,1974687.51,2168709.76,1874649.6842215657,2.92556852634498,Stable
10,2012-05-18,1795152.73,0,85.19,4.308,131.0983226,7.382,2012,5,20,4,2,1792345.3,1821364.42,1777166.53,2039415.74,1798871.8019810766,0.36413195499084644,Stable
10,2012-05-25,1830939.1,0,86.03,4.127,131.0287742,7.382,2012,5,21,4,2,1795152.73,1792345.3,1712987.56,1990371.02,1750186.9000993893,-2.5048470333000985,Stable
10,2012-06-01,1767471.48,0,80.06,4.277,130.9592258,7.382,2012,6,22,4,2,1830939.1,1795152.73,1821364.42,1917483.1,1836308.3476122916,0.29325102141799697,Stable
10,2012-06-08,1840491.41,0,86.87,4.103,130.8896774,7.382,2012,6,23,4,2,1767471.48,1830939.1,1792345.3,1930814.66,1794749.860392958,1.543356184336165,Stable
10,2012-06-15,1811562.88,0,88.58,4.144,130.8295333,7.382,2012,6,24,4,2,1840491.41,1767471.48,1795152.73,1837457.69,1787710.2904714495,-2.867773206751909,Stable
10,2012-06-22,1755334.18,0,89.92,4.014,130.7929,7.382,2012,6,25,4,2,1811562.88,1840491.41,1830939.1,1815760.42,1783804.231411077,-1.532303896010654,Stable
10,2012-06-29,1707481.9,0,91.36,3.875,130.7562667,7.382,2012,6,26,4,2,1755334.18,1811562.88,1767471.48,2163384.17,1778399.5821941048,1.3140177213494957,Stable
10,2012-07-06,1805999.79,0,86.87,3.666,130.7196333,7.17,2012,7,27,4,3,1707481.9,1755334.18,1840491.41,1974687.51,1767624.156319216,3.5222778243925155,Stable
10,2012-07-13,1765571.91,0,89.8,3.723,130.683,7.17,2012,7,28,4,3,1805999.79,1707481.9,1811562.88,1777166.53,1746663.807158284,-3.2854922337347636,Stable
10,2012-07-20,1869967.03,0,84.45,3.589,130.7012903,7.17,2012,7,29,4,3,1765571.91,1805999.79,1755334.18,1712987.56,1712176.7641847879,-3.024240786387004,Stable
10,2012-07-27,1817603.66,0,83.98,3.769,130.7195806,7.17,2012,7,30,4,3,1869967.03,1765571.91,1707481.9,1821364.42,1743969.3981571272,-6.737960072102064,Low Demand - Decrease Inventory
10,2012-08-03,1939440.09,0,84.76,3.595,130.737871,7.17,2012,8,31,4,3,1817603.66,1869967.03,1805999.79,1792345.3,1803178.4173160493,-0.7936407150473377,Stable
10,2012-08-10,1880436.94,0,90.78,3.811,130.7561613,7.17,2012,8,32,4,3,1939440.09,1817603.66,1765571.91,1795152.73,1823304.8500367403,-5.9880808158018315,Low Demand - Decrease Inventory
10,2012-08-17,1827797.4,0,88.83,4.002,130.7909677,7.17,2012,8,33,4,3,1880436.94,1939440.09,1869967.03,1830939.1,1865419.5221932754,-0.7986132099024046,Stable
10,2012-08-24,1764984.15,0,82.5,4.055,130.8381613,7.17,2012,8,34,4,3,1827797.4,1880436.94,1817603.66,1767471.48,1808802.7209176421,-1.0392114072575982,Stable
10,2012-08-31,1650285.54,0,86.97,3.886,130.8853548,7.17,2012,8,35,4,3,1764984.15,1827797.4,1939440.09,1840491.41,1807391.9622011632,2.402730483509626,Stable
10,2012-09-07,1708283.28,1,83.07,4.124,130.9325484,7.17,2012,9,36,4,3,1650285.54,1764984.15,1880436.94,1811562.88,1810631.0985550508,9.7162312017259,Hight Demand - Increase Inventory
10,2012-09-14,1640168.99,0,78.47,3.966,130.9776667,7.17,2012,9,37,4,3,1708283.28,1650285.54,1827797.4,1755334.18,1750203.1228583455,2.453916358552984,Stable
10,2012-09-21,1671857.57,0,81.93,4.125,131.0103333,7.17,2012,9,38,4,3,1640168.99,1708283.28,1764984.15,1707481.9,1709737.1872455776,4.241526188443398,Stable
10,2012-09-28,1694862.41,0,82.52,3.966,131.043,7.17,2012,9,39,4,3,1671857.57,1640168.99,1650285.54,1805999.79,1672464.9343045205,0.03632871097508758,Stable
10,2012-10-05,1758971.38,0,80.88,4.132,131.0756667,6.943,2012,10,40,4,4,1694862.41,1671857.57,1708283.28,1765571.91,1737841.7218736708,2.5358584637953534,Stable
10,2012-10-12,1713889.11,0,76.03,4.468,131.1083333,6.943,2012,10,41,4,4,1758971.38,1694862.41,1640168.99,1869967.03,1770766.9909021333,0.6705970907914033,Stable
10,2012-10-19,1734834.82,0,72.71,4.449,131.1499677,6.943,2012,10,42,4,4,1713889.11,1758971.38,1671857.57,1817603.66,1761527.2674680203,2.7795355714711447,Stable
10,2012-10-26,1744349.05,0,70.5,4.301,131.1930968,6.943,2012,10,43,4,4,1734834.82,1713889.11,1694862.41,1939440.09,1771985.5594471693,2.1414568706413926,Stable
11,2012-05-04,1370251.22,0,79.07,3.749,225.1797511,6.664,2012,5,18,4,2,1236238.29,1315356.99,1596325.01,1574287.76,1395175.085469097,12.856485416666462,Hight Demand - Increase Inventory
11,2012-05-11,1300147.07,0,75.13,3.688,225.2351496,6.664,2012,5,19,4,2,1370251.22,1236238.29,1472752.01,1569607.94,1379177.855358377,0.6514597635882511,Stable
11,2012-05-18,1352442.31,0,72.53,3.63,225.2512024,6.664,2012,5,20,4,2,1300147.07,1370251.22,1315356.99,1379473.03,1293526.7654783502,-0.5091965881713554,Stable
11,2012-05-25,1297335.87,0,78.44,3.561,225.2515168,6.664,2012,5,21,4,2,1352442.31,1300147.07,1236238.29,1438383.44,1269473.3657788932,-6.1347492316405585,Low Demand - Decrease Inventory
11,2012-06-01,1361595.33,0,81.67,3.501,225.2518313,6.664,2012,6,22,4,2,1297335.87,1352442.31,1370251.22,1413382.76,1334001.9285902157,2.8262579828472347,Stable
11,2012-06-08,1414343.53,0,82.1,3.452,225.2521458,6.664,2012,6,23,4,2,1361595.33,1297335.87,1300147.07,1441884.28,1318450.8907389045,-3.1686682754042343,Stable
11,2012-06-15,1417875.42,0,84.97,3.393,225.2644795,6.664,2012,6,24,4,2,1414343.53,1361595.33,1352442.31,1300593.61,1330075.9155737907,-5.9580726067456435,Low Demand - Decrease Inventory
11,2012-06-22,1355680.3,0,83.26,3.346,225.3068615,6.664,2012,6,25,4,2,1417875.42,1414343.53,1297335.87,1300104.03,1314914.387560755,-7.261641677887674,Low Demand - Decrease Inventory
11,2012-06-29,1297028.6,0,87.86,3.286,225.3492435,6.664,2012,6,26,4,2,1355680.3,1417875.42,1361595.33,1596325.01,1346573.0283879042,-0.6717860849712045,Stable
11,2012-07-06,1461129.94,0,83.44,3.227,225.3916254,6.334,2012,7,27,4,3,1297028.6,1355680.3,1414343.53,1472752.01,1342599.9850707874,3.5135219894755805,Stable
11,2012-07-13,1320239.51,0,82.46,3.256,225.4340074,6.334,2012,7,28,4,3,1461129.94,1297028.6,1417875.42,1315356.99,1358514.3433794677,-7.023030177626244,Low Demand - Decrease Inventory
11,2012-07-20,1344483.81,0,82.41,3.311,225.4438827,6.334,2012,7,29,4,3,1320239.51,1461129.94,1355680.3,1236238.29,1304663.5604325756,-1.1797821114613034,Stable
